adult,backdrop_path,genre_ids,id,Title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,query_year,Year_released,media_type,origin_country,original_name,first_air_date
False,/eJQcM8hukxWv8HcNLl7L6LKKswY.jpg,"[53, 28, 16, 878, 12]",21769,Armitage: Dual Matrix,ja,アミテージ・ザ・サード DUAL-MATRIX,Naomi Armitage and Ross Sylibus have changed their names and live with their daughter Yoko as a happy and normal family on Mars — until an android riot breaks out at an anti-matter plant on Earth.,2.3541,/tmila2EqReVL2Tz8HBvRGIjdI9N.jpg,2002-03-22,False,False,6.393,61,2002,2002,film,,,
False,/vrmr04EM1BuZ424lbz7InitoPAO.jpg,"[28, 12, 878]",5493,Returner,ja,リターナー,A young woman from the future forces a local gunman to help her stop an impending alien invasion which will wipe out the human race.,1.6371,/vM5VswPvFBhDd5tuQlQb21RKlqf.jpg,2002-08-31,False,False,6.614,258,2002,2002,film,,,
False,/z7nc41k7XyfGa2zhOOlfyXeMX4s.jpg,"[28, 16, 878, 53]",16402,Patlabor WXIII the Movie,ja,WXIII 機動警察パトレイバー,"Set in the year 2000, when the level of Labor accidents begin to escalate around Tokyo Bay, police detectives Kusumi and Hata are assigned to investigate. What they discover leads to a series of government cover-ups, conspiracy concerning a new biological weapon entitled WXIII-Wasted Thirteen and a tragic, personal connection to Hata. The only hope to stop this threat is to cooperate with the military and lead WXIII into a showdown with the Labors of Special Vehicle Division 2.",1.425,/zgitZmF0cejES0dyuS7ZGvJ8NEQ.jpg,2002-03-30,False,False,6.6,50,2002,2002,film,,,
False,/kFVfK6udZYnqNaJIxW5nNa51Q8L.jpg,"[878, 35]",16261,Repli-Kate,en,Repli-Kate,"A scientist and his sidekick accidentally clone a journalist and decide to turn the mistake into Repli-Kate, their idea of the perfect woman, who loves, beer, football, and frat parties.",1.289,/t4NcV5umUcFcG8bQgZSjdMaCg6e.jpg,2002-01-29,False,False,5.377,130,2002,2002,film,,,
False,/kg0a5yjAdG3bNjvdOFIr89opQwd.jpg,"[27, 878]",42250,Python 2,en,Python 2,"A man, his business partner, and his wife are enlisted to transport an unknown object from a Russian military base, only to discover that the object is a giant, genetically-altered python.",1.0795,/pZHg7QqjmovEx2m43aJf7lFGDZd.jpg,2002-07-17,False,False,5.423,52,2002,2002,film,,,
False,/jiyfBgEnX13SGIiEVeO19Khp7er.jpg,"[27, 878, 10770]",28594,The Rats,en,The Rats,A clan of evil rats overtakes a Manhattan department store and threatens to overrun the city.,1.0938,/7XXsqPK8m8brdsFcPlgmVIbqVCA.jpg,2002-09-17,False,False,5.408,76,2002,2002,film,,,
False,/8M0AUVduBXdennlgXNNjkPyunhI.jpg,"[35, 27, 878]",12718,Teenage Caveman,en,Teenage Caveman,"In a post-apocalyptic future mankind is lives in a prehistoric manner. After killing his father for sexually assaulting his girlfriend, the son of a tribal leader runs away with a group of his teenage friends. They are taken in by Neil and Judith who introduce them to the vices outlawed by their tribes namely sex and drugs.Neil and Judith, however, are genetically altered indestructible mutants who have their own plans for the future of the human race.",1.1478,/edAu8TypWbX1XQ39bMUjCnT2jzV.jpg,2002-04-03,False,False,3.742,64,2002,2002,film,,,
False,/1ola13YEBnxBIigCg5TI8w05PAe.jpg,"[878, 12, 28]",16068,Babylon 5: The Legend of the Rangers - To Live and Die in Starlight,en,Babylon 5: The Legend of the Rangers - To Live and Die in Starlight,"After being punished for retreat from combat, Ranger David Martel is given command of the Liandra, a haunted 20-year old Minbari fighting ship. He's escorting ambassadors to a secret archaeological site, the oldest city on record and a clue to a dangerous ancient race.",1.0809,/bIhOn8xKsOQGjiNCQ8sKoQyYmNa.jpg,2002-04-30,False,False,6.0,112,2002,2002,film,,,
False,/qLLRXmqTYIoZDbT8x247qG7B1JT.jpg,"[27, 878, 53, 10770]",40217,Terminal Invasion,en,Terminal Invasion,"Aliens in human disguise commandeer a rural airport during a snowstorm. To survive, the people trapped inside must determine which of their own is not of this Earth.",0.9886,/xxJByxfFFSqAsWQeTPL6e0UduB0.jpg,2002-09-14,False,False,4.7,53,2002,2002,film,,,
False,/p728fZQzGKXiXVH7y5ATXvBiGHe.jpg,"[16, 878, 35]",27042,The ChubbChubbs!,en,The ChubbChubbs!,A janitor at an alien night-club gets his wish to be a singer.,0.762,/1MtQFiKWSlr5D8jUqYtfDVTld6J.jpg,2002-07-03,False,False,6.835,97,2002,2002,film,,,
False,/uXCJQ6hEYAPcoV3LuD8m3vZC1OY.jpg,"[28, 35, 878, 80]",36222,Dead or Alive: Final,ja,DEAD OR ALIVE FINAL,"In post-apocalyptic Yokohama, a hard-boiled cop and a mellowed out drifter hook up with a gang of rebels. When the gang kidnap the cop's son, the wheels are set in motion for an inevitable showdown.",0.9613,/7wHsgK1dvFdp6pv3ok3BHDY33Op.jpg,2002-01-12,False,False,5.596,68,2002,2002,film,,,
False,/5mYsfeoj9vHqAYOIK9k67PPSfRJ.jpg,"[878, 16]",15990,The Cathedral,pl,Katedra,Story of a pilgrim who comes to the Cathedral on the border of the known world. He wants to find answers. He finds tranquility.,0.5466,/zDEoh70DVvUbNgKDJQUbqkcfb7s.jpg,2002-03-24,False,False,6.921,114,2002,2002,film,,,
False,/ihOJcrorpDQtHTzIOrobbOhpJsj.jpg,"[12, 28, 53, 878]",604,The Matrix Reloaded,en,The Matrix Reloaded,"The Resistance builds in numbers as humans are freed from the Matrix and brought to the city of Zion. Neo discovers his superpowers, including the ability to see the code inside the Matrix. With machine sentinels digging to Zion in 72 hours, Neo, Morpheus and Trinity must find the Keymaker to ultimately reach the Source.",17.3679,/aA5qHS0FbSXO8PxcxUIHbDrJyuh.jpg,2003-05-15,False,False,7.084,12138,2003,2003,film,,,
False,/533xAMhhVyjTy8hwMUFEt5TuDfR.jpg,"[12, 28, 53, 878]",605,The Matrix Revolutions,en,The Matrix Revolutions,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,16.0241,/bkkS61w94ZVMNVd8KEyyJl2tnY5.jpg,2003-11-05,False,False,6.756,10976,2003,2003,film,,,
False,/8vQBXqDbb30qNpBcNYwTesSg75.jpg,"[878, 12, 28]",1927,Hulk,en,Hulk,"Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.",14.9908,/UllIft2jLSBaay3zQyMV4GNdfy.jpg,2003-06-19,False,False,5.589,6356,2003,2003,film,,,
False,/voVkSwgFYv9GOpRNfUAwj6qYRTL.jpg,"[28, 53, 878]",296,Terminator 3: Rise of the Machines,en,Terminator 3: Rise of the Machines,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",12.4963,/vvevzdYIrk2636maNW4qeWmlPFG.jpg,2003-07-02,False,False,6.201,7372,2003,2003,film,,,
False,/v2YxWPX2yKdo6arIAknJzKLxhZY.jpg,"[878, 12, 53]",9341,The Core,en,The Core,"Geophysicist Dr. Josh Keyes discovers that an unknown force has caused the earth's inner core to stop rotating. With the planet's magnetic field rapidly deteriorating, our atmosphere literally starts to come apart at the seams with catastrophic consequences. To resolve the crisis, Keyes, along with a team of the world's most gifted scientists, travel into the earth's core. Their mission: detonate a device that will reactivate the core.",10.5418,/iMPR3OFhKNVvJw4eZoRhf9RzfHJ.jpg,2003-03-28,False,False,5.839,2211,2003,2003,film,,,
False,/n3VpgjdOB1DkHSUe1DbFzV8ncpJ.jpg,"[14, 28, 53, 878]",8698,The League of Extraordinary Gentlemen,en,The League of Extraordinary Gentlemen,"To prevent a world war from breaking out, famous characters from Victorian literature band together to do battle against a cunning villain.",8.2519,/kdAuVFP63XXxnb983ry2pLCKd9S.jpg,2003-07-11,False,False,6.018,4457,2003,2003,film,,,
False,/bmuTrxbPcr1nKCsV5YWWJi73PGR.jpg,"[10751, 28, 35, 12, 878]",12279,Spy Kids 3-D: Game Over,en,Spy Kids 3-D: Game Over,"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.",7.6389,/buA8dN4zLNr0dYBeKfHfMnEfdLE.jpg,2003-07-25,False,False,5.13,2400,2003,2003,film,,,
False,/7a4WHNllmX5ZGR0MfYJDPhV69eM.jpg,"[16, 878]",55931,The Animatrix,en,The Animatrix,"Straight from the creators of the groundbreaking Matrix trilogy, this collection of short animated films from the world's leading anime directors fuses computer graphics and Japanese anime to provide the background of the Matrix universe and the conflict between man and machines. The shorts include Final Flight of the Osiris, The Second Renaissance, Kid's Story, Program, World Record, Beyond, A Detective Story and Matriculated.",5.8276,/eDjIG2hAeMU5cxLrd6oiQqdqoZt.jpg,2003-05-09,False,False,7.223,1810,2003,2003,film,,,
False,/rdlXnumaarKFHQ4rB8YBWINEeuE.jpg,"[28, 12, 9648, 878, 53]",9620,Paycheck,en,Paycheck,"Michael Jennings is a genius who's hired – and paid handsomely – by high-tech firms to work on highly sensitive projects, after which his short-term memory is erased so he's incapable of breaching security. But at the end of a three-year job, he's told he isn't getting a paycheck and instead receives a mysterious envelope. In it are clues he must piece together to find out why he wasn't paid – and why he's now in hot water.",5.2478,/h0BWaPnWYXwbCXF69DxS0YWcVy2.jpg,2003-12-25,False,False,6.223,2068,2003,2003,film,,,
False,/lEmO4jnwfU2tifXQZDsbjSJLJTq.jpg,"[28, 12, 878]",9562,Timeline,en,Timeline,A group of archaeological students become trapped in the past when they go there to retrieve their professor. The group must survive in 14th century France long enough to be rescued.,5.7287,/uOCIrFOT4U9QXML3SLlpCxGs7BV.jpg,2003-11-26,False,False,5.726,1190,2003,2003,film,,,
False,/3raqIytmaDD9AkAWh8W0FYtx3gX.jpg,"[14, 16, 878, 10751, 28]",8965,Atlantis: Milo's Return,en,Atlantis: Milo's Return,Milo and Kida reunite with their friends to investigate strange occurances around the world that seem to have links to the secrets of Atlantis.,5.4208,/hyAbWGld5WLdrmUB9OHyewcJQGL.jpg,2003-02-25,False,False,6.331,3909,2003,2003,film,,,
False,/fKEF2MD4tA8G9Eywqq0k9E76sxw.jpg,"[18, 27, 878, 53]",6171,Dreamcatcher,en,Dreamcatcher,"Four childhood friends reunite for a hunting trip in the Maine woods, bound by a psychic force born from a childhood friend's dreamcatcher. They find themselves caught in a grotesque alien invasion that twists memory, sanity and reality into something far more sinister.",4.942,/hJn1tEpjCCm3RiKMtZ2HNPmCaqZ.jpg,2003-03-21,False,False,5.648,1938,2003,2003,film,,,
False,/w1SgXiBjpnDICJ4fYw12AY3B5yS.jpg,"[16, 10751, 35, 878]",15567,Stitch! The Movie,en,Stitch! The Movie,"The continuing adventures of Lilo, a little Hawaiian girl, and Stitch, the galaxy's most-wanted extraterrestrial. Stitch, Pleakley, and Dr. Jumba are all part of the household now, but what Lilo and Stitch don't know is that Dr. Jumba brought his other alien ""experiments"" to Hawaiʻi as well.",4.4874,/flwMGZcOO80lqsnZ6lIwsKja5N.jpg,2003-09-10,False,False,6.441,794,2003,2003,film,,,
False,/8BsZeEl8gArwpYIBXyJ2WdreF8I.jpg,"[18, 878, 53]",2577,Code 46,en,Code 46,"In a dystopian future, insurance fraud investigator William Gold arrives in Shanghai to investigate a forgery ring for ""papelles"", futuristic passports that record people's identities and genetics. Gold falls for Maria Gonzalez, the woman in charge of the forgeries. After a passionate affair, Gold returns home, having named a coworker as the culprit. But when one of Gonzalez's customers is found dead, Gold is sent back to Shanghai to complete the investigation.",3.4542,/ijayvLrCAwOVizi9OY8LZWq5SRW.jpg,2003-09-02,False,False,6.162,402,2003,2003,film,,,
False,/bGU8DD03FfsEPtUpu8zgu4TTHNf.jpg,"[10751, 28, 16, 12, 14, 878]",36218,Pokémon: Jirachi Wish Maker,ja,劇場版ポケットモンスター アドバンスジェネレーション 七夜の願い星 ジラーチ,"Ash, May, Brock, and Max come upon the festival of the Wishing Star of Seven Nights. During their enjoyment, the legendary Pokemon--Jirachi, descends from the heavens and befriends Max. Jirachi, with the power to grant any wish, is sought after by many people wanting to claim its power. One man seeks to use its legendary power to revive an ancient Pokemon known as Groudon, unaware of the dangers hidden within Jirachi's powers",3.0091,/jbH0tIEymhyd6uk4xV4vrS6qybV.jpg,2003-07-19,False,False,6.567,300,2003,2003,film,,,
False,/mJc4c2eN1bwRhNZfjDKukzNerYx.jpg,"[16, 14, 12, 10751, 878]",98613,Doraemon: Nobita and the Windmasters,ja,映画ドラえもん のび太とふしぎ風使い,"After a typhoon hits Nobita's town, he and Doraemon discover a wind sprite who, with some help from Doraemon's 22nd-century tech, takes them and their friends to a fantastic world of wind and storm people. But the wind sprite, named Fuuko by Nobita, had brought them to her world for a reason, as her peoples' gods are battling, and Suneo might be a key player in their feud.",2.919,/kdBLKFviJckRXOCgPqkTQK16Rq0.jpg,2003-03-08,False,False,7.2,58,2003,2003,film,,,
False,/std67wc9tAArUxpd1K1Jql0Ypla.jpg,"[878, 28, 12]",25516,Koi... Mil Gaya,hi,कोई मिल गया,A developmentally disabled boy's life changes after he encounters an extraterrestrial being.,2.8142,/2iJVauDYcYxRRGciTmAOSjiATf9.jpg,2003-08-08,False,False,6.983,268,2003,2003,film,,,
False,/5unbVMlqYsgNPEzct6UBo2mVD6A.jpg,"[35, 10751, 878]",21765,Good Boy!,en,Good Boy!,"An intergalactic dog pilot from Sirius (the dog star), visits Earth to verify the rumors that dogs have failed to take over the planet.",2.5951,/kZDXSPfeKNtai6l8yE4J5LwVQMY.jpg,2003-10-10,False,False,5.578,148,2003,2003,film,,,
