adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,query_year
False,/ws6PMuMhMpT0k1KsRBClezampkT.jpg,"[12, 14, 878]",27591,The People That Time Forgot,en,The People That Time Forgot,"Major Ben McBride organizes a mission to the Antarctic wastes to search for his friend who has been missing in the region for several years. McBride's party find themselves in a world populated by primitive warriors and terrifying prehistoric creatures, all of whom they must evade in order to get back safely",1.6793,/8IIrlm2CjGCY5UV94lMCNb9HC94.jpg,1977-07-06,False,False,5.3,86,1977
False,/80qK1EWekrJXVAheIE6GQJ37T0l.jpg,"[27, 878, 12, 28]",49158,Tentacles,it,Tentacoli,"Several people disappear from and at the sea. Their bodies are found gnawed to the skeleton, even the marrow is missing. The scientists have no idea which animal could do such things. Dr. Turner begins to suspect that the company which builds a tunnel beneath the bay might have poisoned the environment and caused an octopus to mutate to giant dimensions...",1.6614,/6Fy5ioASHPJgdyLutOx5xXWKSQQ.jpg,1977-02-25,False,False,4.611,122,1977
False,/TxQYAagBd3iXgcNWOFyDMbwql9.jpg,"[878, 18, 27]",46158,Holocaust 2000,en,Holocaust 2000,An executive in charge of a nuclear power plant in the Mid-East must stop his son-- who turns out to be the Anti Christ -- from blowing it up.,1.5463,/leolSyDotDFWoaZ5xmmVrz0VUyD.jpg,1977-11-25,False,False,5.831,59,1977
False,/uxJmelKYiC7lLZTbS1ut4EMBGe7.jpg,"[878, 27, 9648]",40955,Blue Sunshine,en,Blue Sunshine,"At a party, someone goes insane and murders three women. Falsely accused of the brutal killings, Jerry is on the run. More bizarre homicides continue with alarming frequency all over town. Trying to clear his name, Jerry discovers the shocking truth...people are losing their hair and turning into violent psychopaths and the connection may be some LSD all the murderers took a decade before.",1.8917,/aJZfk3fz9VEy4VyKkdMadZjPSbo.jpg,1977-12-02,False,False,5.741,58,1977
False,/h914VysrTeJz9ZtOwse6ZCvUZml.jpg,"[878, 27]",64976,Day of the Animals,en,Day of the Animals,"The depletion of the earth's ozone layer causes animals above the altitude of 5000 feet to run amok, which is very unfortunate for a group of hikers who get dropped off up there by helicopter just before the quarantine is announced.",1.2792,/exMoNRUifMyFMUBnZrrghlojvHn.jpg,1977-05-13,False,False,5.234,77,1977
False,/xtTEHLW0hfifWQeELlfyepTaOgF.jpg,"[27, 878]",30315,Kingdom of the Spiders,en,Kingdom of the Spiders,"Investigating the mysterious deaths of a number of farm animals, vet Rack Hansen discovers that his town lies in the path of hordes of migrating tarantulas. Before he can take action, the streets are overrun by killer spiders, trapping a small group of townsfolk in a remote hotel.",1.4231,/7NMnHnb721MwczHJ486Ltfo68F4.jpg,1977-08-24,False,False,5.594,139,1977
False,/qvZfQ3oRFU8xmNXoeX0og7GCVvF.jpg,"[35, 878]",51424,Tomorrow I'll Wake Up and Scald Myself with Tea,cs,Zítra vstanu a opařím se čajem,"Former Nazi Klaus Abard survives to the 1990s by taking anti-ageing pills. He plans to use a time travel trip to return to Germany in 1944 and present Hitler with a hydrogen bomb, so that he can win the war. Unfortunately the pilot, woman-chasing Karel Bures, dies on the morning of the trip and his earnest twin brother Jan impersonates him, without knowing about the plot.",1.141,/cPjYaAtyj60gZyXlkOYFuaTnTAc.jpg,1977-08-12,False,False,6.202,52,1977
False,/p2zBTOd4JdmNhkRWHmjKg7hk3s1.jpg,"[878, 28, 12]",1924,Superman,en,Superman,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world.",15.7216,/d7px1FQxW4tngdACVRsCSaZq0Xl.jpg,1978-12-14,False,False,7.162,4351,1978
False,/9OKzKuCfcMwpHVp56pjNI7J4xXR.jpg,"[27, 878]",923,Dawn of the Dead,en,Dawn of the Dead,"During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.",7.8762,/70MY8H0bLMvXf8ED2SgVMPhDVVM.jpg,1978-09-02,False,False,7.49,2338,1978
False,/lyHnFsWafILUlizalpCSikJT7Ui.jpg,"[878, 27]",11850,Invasion of the Body Snatchers,en,Invasion of the Body Snatchers,"The residents of San Francisco are becoming drone-like shadows of their former selves, and as the phenomenon spreads, two Department of Health workers uncover the horrifying truth.",6.1836,/skS02wdeH2C0nrbCQP3qKwJdZtZ.jpg,1978-12-20,False,False,7.2,1361,1978
False,/bgTgA6ZckxKMy0oQyEFenxmxdGK.jpg,"[27, 878, 53]",12611,The Fury,en,The Fury,"When a devious plot separates CIA agent Peter Sandza from his son, Robin, the distraught father manages to see through the ruse. Taken because of his psychic abilities, Robin is being held by Ben Childress, who is studying people with supernatural powers in hopes of developing their talents as weapons. Soon Peter pairs up with Gillian, a teen who has telekinesis, to find and rescue Robin.",3.9652,/uez7cenZAh9JORKyPq1AblMbe26.jpg,1978-03-10,False,False,6.304,413,1978
False,/iLRsNlnk8yoJB0ox4j1ER1XZiuz.jpg,"[18, 9648, 878]",16241,The Boys from Brazil,en,The Boys from Brazil,"Nazi hunter Ezra Lieberman discovers a sinister and bizarre plot, masterminded by Dr. Josef Mengele, to rekindle the Third Reich.",3.24,/w7IZT1HJNmWcEj3Axwlwhya02OX.jpg,1978-10-05,False,False,6.7,451,1978
False,/85DvqETKn8IF0bq74cY8H56NPU8.jpg,"[878, 27]",46878,The Swarm,en,The Swarm,"Scientist Dr. Bradford Crane and army general Thalius Slater join forces to fight an almost invisible enemy threatening America; killer bees that have deadly venom and attack without reason. Disaster movie-master Irwin Allen's film contains spectacular special effects, including a train crash caused by the eponymous swarm.",3.54,/pO5qEEpjxdQ40ScLcFOowyziNiT.jpg,1978-06-26,False,False,5.0,204,1978
False,/sPD0PDHStJo619mJzCrBuuYrN1o.jpg,"[12, 878, 10751, 10770]",74849,The Star Wars Holiday Special,en,The Star Wars Holiday Special,"Luke Skywalker and Han Solo battle evil Imperial forces to help Chewbacca reach his imperiled family on the Wookiee planet - in time for Life Day, their most important day of the year!",2.9722,/lGJDx7RCgyMMa3owtp150umMnnJ.jpg,1978-11-17,False,False,3.4,516,1978
False,/x33UTt4p91QBiGXwQ848rdFwH3v.jpg,"[878, 12]",148980,Battlestar Galactica,en,Battlestar Galactica,"After the destruction of the Twelve Colonies of Mankind, the last major fighter carrier leads a makeshift fugitive fleet in a desperate search for the legendary planet Earth.",2.5755,/96ETJEnHoVuptkCNMtxcEZ5iWzN.jpg,1978-10-25,False,False,6.895,215,1978
False,/n8jSLMc8zT2p1rELAUyRCc3VN7B.jpg,"[35, 27, 878]",2182,Attack of the Killer Tomatoes!,en,Attack of the Killer Tomatoes!,"After a wave of reports of mysterious attacks involving people and pets being eaten by the traditionally docile fruit, a special government task force is set up to investigate the violent fruit and put a stop to their murderous spree.",2.5821,/flCZ7TcuFsT8K5pz6vDZ0Gjk7Nu.jpg,1978-10-04,False,False,5.059,340,1978
False,/xWTFlDi5ktVBU7fHELDx7pLaYQS.jpg,"[27, 878, 35]",24831,Piranha,en,Piranha,"When flesh-eating piranhas are accidentally released into a summer resort's rivers, the guests become their next meal.",3.5002,/oaz0Le3fT3R8jzlkXkNV7JAsd7x.jpg,1978-08-03,False,False,5.961,760,1978
False,/wrtByjLIqkTFlChOMFPxYfmnJzC.jpg,"[35, 10751, 878]",19378,The Cat from Outer Space,en,The Cat from Outer Space,"A UFO is stranded on earth and impounded by the US government. Its pilot, a cat with a collar that gives it special powers, including the ability to communicate with humans, has eluded the authorities and seeks the help of a scientist in order to reclaim and repair his ship and get back home.",2.3719,/jspJBPlYGuMlwLbSSo0hdgfbnY0.jpg,1978-06-09,False,False,5.961,154,1978
False,/gTNhf6GRHifjSXAKr5uQQqdv60D.jpg,"[27, 878]",40060,The Manitou,en,The Manitou,A psychic's girlfriend finds out that a lump on her back is a growing reincarnation of a 400 year-old demonic Native American spirit.,2.535,/vxTgbgiDUiv66xk0R28hlUua1P6.jpg,1978-04-28,False,False,5.422,69,1978
False,/3E1pZ1DR7hfC7SOAkO2tFnh2HiV.jpg,"[12, 14, 878]",30117,Warlords of Atlantis,en,Warlords of Atlantis,"Searching for the lost world of Atlantis, Prof. Aitken, his son Charles and Greg Collinson are betrayed by the crew of their expedition's ship, attracted by the fabulous treasures of Atlantis. The diving bell disabled, a deep sea monster attacks the boat. They are all dragged to the bottom of the sea where they meet the inhabitants of the lost continent, an advanced alien race that makes sailors their slaves.",2.1248,/r3NqnqdTxkN1GxpgEwlw6GTDq7g.jpg,1978-05-01,False,False,5.724,98,1978
False,/tyNMdZ79VpDsX6y0oSqirJlYJNi.jpg,"[14, 878]",22049,Starcrash,it,Starcrash,"A pair of smugglers manage to pick up a castaway while running from the authorities, who turns out to be the only survivor from a secret mission to destroy a mysterious superweapon designed by the evil Count Zartharn. The smugglers are soon recruited by the Emperor to complete the mission, as well as to rescue the Emperor's son, who has gone missing.",2.3591,/npJt35Q36aGcTYpcg9epbwQIIkz.jpg,1978-12-21,False,False,4.3,215,1978
False,/j8UaZvy0t2tDGmDIWFDkHpol1fP.jpg,"[12, 14, 878, 10751]",14822,Return from Witch Mountain,en,Return from Witch Mountain,"Tony and Tia are other-worldly twins endowed with telekinesis. When their Uncle Bene drops them off in Los Angeles for an earthbound vacation, a display of their supernatural skill catches the eye of the nefarious Dr. Gannon and his partner in crime, Letha, who see rich possibilities in harnessing the children's gifts. They kidnap Tony, and Tia gives chase only to find Gannon is using her brother's powers against her.",2.005,/2bnmbL5YkqfR3OkQRzgoCf3vs4V.jpg,1978-03-10,False,False,5.9,240,1978
False,/aKEINUeg3y324PxOwZfwM0uWmk7.jpg,"[28, 12, 10751, 10770, 878]",225925,Spider-Man Strikes Back,en,Spider-Man Strikes Back,"At the New York State University, one of Peter Parker's tutors has accidentally given three students all the materials they need to create an atomic bomb. While Peter Parker tries to find out what's happened, the police suspect him of the crime, and Peter has to deal with an attractive journalist determined to get an interview with Spider-Man. Then dastardly millionaire Mr. White shows up, and will stop at nothing to get his hands on the atomic bomb. Spider-Man must defeat this scheming villain and stop him blowing up the World Trade Centre.",2.0063,/mwRss4cA5m4fH6izoTwwPfF3ZOU.jpg,1978-12-21,False,False,5.82,86,1978
False,/6iEel19duDJBH2DMCnywJ19LW8X.jpg,"[10770, 28, 12, 14, 878]",50468,Dr. Strange,en,Dr. Strange,A psychiatrist becomes the new Sorcerer Supreme of the Earth in order to battle an evil Sorceress from the past.,2.0997,/hEyHVgBE28Jl13h2Qpbr3LH77sP.jpg,1978-09-06,False,False,6.07,122,1978
False,/7aY1ji2fVHVTAW9DjkpFvPMyLi9.jpg,"[27, 53, 878, 9648]",11623,The Medusa Touch,en,The Medusa Touch,A French detective in London reconstructs the life of a man lying in hospital with severe injuries with the help of journals and a psychiatrist. He realises that the man had powerful telekinetic abilities.,1.8577,/lSJZA6hSwxv8O3d1DfyuN7wZ0Zi.jpg,1978-04-13,False,False,6.8,202,1978
False,/xCm5hR7onkGXGzGXkkkhzgyeFm1.jpg,"[27, 878, 53]",17212,Patrick,en,Patrick,A comatose hospital patient harasses and kills through his powers of telekinesis to claim his private nurse as his own.,1.9705,/qxydnHE4D5ArBRNtihlVs5rhhO2.jpg,1978-10-01,False,False,6.069,101,1978
False,/aXG4pz86rBhD42ro4cycHGeCYr3.jpg,"[10402, 878, 10770, 27]",39704,KISS Meets the Phantom of the Park,en,KISS Meets the Phantom of the Park,The tale of rock band KISS and their efforts to thwart a diabolical plan by mad scientist Abner Devereaux. Devereaux has found a way to clone humans into robots in his laboratory at an amusement park. It just so happens that he plans to use the KISS concert as a platform to unleash his plan on the world. KISS must use their special powers to stop him.,1.8075,/u0u1dRl5UKXmgdfJRlAb5Lui57u.jpg,1978-10-28,False,False,5.244,84,1978
False,/55k4k2KeYvZDFOHzKoZTrCsDQA0.jpg,"[12, 10402, 35, 878]",36759,Sgt. Pepper's Lonely Hearts Club Band,en,Sgt. Pepper's Lonely Hearts Club Band,"A small town band makes it big, but loses track of their roots, as they get caught up into the big-time machinations of the music biz. Now, they must thwart a plot to destroy their home town. Built around the music of The Beatles, this musical uses some big name groups like Peter Frampton and Aerosmith.",1.758,/Ben7ogJNNjWhzwVeo7LZYgiHPH.jpg,1978-07-21,False,False,4.35,60,1978
False,/tOrprVcS1hdR91VqGTORQmZb0pr.jpg,"[878, 27]",17874,Laserblast,en,Laserblast,"Happy go-lucky teen Billy Duncan discovers an otherworldly laser gun in the southern California desert, making him the target of a pair of aliens who had recently executed its previous owner.",1.4977,/jxv1Z0URENuWADDRwvRINUWUsP.jpg,1978-03-01,False,False,3.354,113,1978
False,/qyuUtggGUUPB9yc5Phg2lAYpuSG.jpg,"[27, 12, 878]",160816,The Bermuda Triangle,es,The Bermuda Triangle,The passengers and crew of a boat on a summer cruise in the Caribbean stray into the famed Bermuda Triangle and mysterious things start happening.,1.4628,/85H4KVPNGczbq70skRA6YJ6tXmV.jpg,1978-02-10,False,False,4.102,59,1978
False,/9ozakGBc59GQGwv0K8b2nZRtC6h.jpg,"[28, 12, 878]",54160,Message from Space,ja,宇宙からのメッセージ,"The peaceful planet of Jillucia has been nearly wiped out by the Gavanas, whose leader takes orders from his mother rather than the Emperor. King Kaiba sends out eight Liabe holy seeds, each to be received by a chosen one to defend the Gavanas. Each recipient, ranging from hardened General Garuda to Gavana Prince Hans to young Terrans Meia, Kido, and Aaron all have different reactions to being chosen.",1.471,/gLUYuY5dc4zE44zQ5tHN58Dy0vO.jpg,1978-04-29,False,False,5.858,60,1978
False,/wStMdZZys6rlAowsQiCrbwOmmeC.jpg,"[27, 878]",28155,It Lives Again,en,It Lives Again,"Maternity wards echo with the patter of tiny claws as more murderous baby-faced monsters are born. But rather than kill their monstrous offspring during delivery, cursed parents flee to secret incubation hideouts.",1.3455,/kMQUMhYc6PipkMRsShYr0yGwi5a.jpg,1978-05-10,False,False,5.5,84,1978
False,/c6S1CqSkfFZZB61sL1f0P0UG5pK.jpg,"[35, 80, 878, 14]",20087,Adela Has Not Had Supper Yet,cs,Adéla ještě nevečeřela,"When famous detective Nick Carter visits Prague, he becomes involved in strange case of a missing dog and even stranger carnivorous plant. He becomes convinced that he is standing against his greatest enemy, the Gardener, who supposedly died years ago in a swamp...",1.2942,/4bEeCFpdaWjRpyN2wpOY2wuD42y.jpg,1978-08-04,False,False,7.5,58,1978
False,/uYx0Hu1SOiOUKMkQlj9tdAa5mnU.jpg,"[28, 53, 878]",28735,Deathsport,en,Deathsport,"1000 years into the future, after the Great Neutron Wars, the world is divided into desert wastelands and isolated city-states. Notorious ""Desert Ranger"" Kaz is forced to fight in the DeathSport, dueling on futuristic motorcycle ""Death Machines"". With the help of renegade vixen Deneer, Kaz must face his past and fight to save himself and his people.",1.1486,/9UzEUTGfVftDWMqOnpepujv3VRn.jpg,1978-04-01,False,False,4.05,60,1978
False,/AmR3JG1VQVxU8TfAvljUhfSFUOx.jpg,"[27, 878]",348,Alien,en,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",25.1817,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,1979-05-25,False,False,8.172,16610,1979
False,/6yrbWzzrPp7pwz6zHdifspJk8t3.jpg,"[878, 18]",1398,Stalker,ru,Сталкер,"Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.",12.0097,/1qhOyf5C4s9ZdvY8d5JDx9DFMeT.jpg,1979-05-25,False,False,8.086,2543,1979
